,Title,Location,Security,Garage,Concierge,Description,Price
215,Appartement lumineux à 100 m de la plage,"Tanger City Center à
				Tanger",0,0,0,"97
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//6ème
					étage//97
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//6ème
					étage//",1 400 000 DH
216,"Appartement de 132 m² en vente Real Palm, Tanger","Du Golf à
				Tanger",0,0,0,"132
					m²//5 Pièces//3 Chambres//3 Salles de bains//Nouveau//132
					m²//5 Pièces//3 Chambres//3 Salles de bains//Nouveau//Haut standing//En cours de construction//Livraison:
							décembre 2019//",
217,Appartement de 90m² en vente les Belles Résidences Charf,"Centre à
				Tanger",0,0,0,"90
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//90
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//Haut standing//Finalisé//",
218,Appartement de 125m² en vente Ali Building,"De La Plage à
				Tanger",0,0,0,"125
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//125
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Haut standing//En cours de construction//",2 250 000 DH
219,"Appartement de 111m² avec 25m² de terrasse en vente, Résidence Qamar","Mister Khouch à
				Tanger",0,0,0,"136
					m²//4 Pièces//3 Chambres//2 Salles de bains//136
					m²//4 Pièces//3 Chambres//2 Salles de bains//Haut standing//Finalisé//Livraison:
							novembre 2021//",1 700 000 DH
220,Bel appartement à vendre el ghandouri malabata tanger,"Malabata à
				Tanger",0,0,0,"94
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//2ème
					étage//94
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//2ème
					étage//",1 270 000 DH
221,Appartement de 69m² en vente Résidence Al Bahja,"Tanja Balia à
				Tanger",0,0,0,"69
					m²//3 Pièces//2 Chambres//1 Salle de bain//5ème
					étage//69
					m²//3 Pièces//2 Chambres//1 Salle de bain//5ème
					étage//Moyen standing//En cours de construction//",472 650 DH
222,Appartement de 70m² en vente Résidence Al Bahja,"Tanja Balia à
				Tanger",0,0,0,"70
					m²//3 Pièces//2 Chambres//1 Salle de bain//5ème
					étage//70
					m²//3 Pièces//2 Chambres//1 Salle de bain//5ème
					étage//Moyen standing//En cours de construction//",479 500 DH
223,Appartement de 69m² en vente Résidence Al Bahja,"Tanja Balia à
				Tanger",0,0,0,"69
					m²//3 Pièces//2 Chambres//1 Salle de bain//5ème
					étage//69
					m²//3 Pièces//2 Chambres//1 Salle de bain//5ème
					étage//Moyen standing//En cours de construction//",472 650 DH
224,"Appartement de 70m² en vente, Résidence Marchan Hills","Marchan à
				Tanger",0,0,0,"70
					m²//3 Pièces//2 Chambres//1 Salle de bain//70
					m²//3 Pièces//2 Chambres//1 Salle de bain//Haut standing//Finalisé//",
225,"Appartement de 65m² en vente, Résidence Garden Hills","Sania à
				Tanger",0,0,0,"65
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//65
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Haut standing//En cours de construction//",
226,Appartement de 117m² 18m² de terrasse en vente Horizon Hill,"Sania à
				Tanger",0,0,0,"117
					m²//2 Chambres//3ème
					étage//117
					m²//2 Chambres//3ème
					étage//Haut standing//En cours de construction//Livraison:
							mars 2021//",2 268 000 DH
227,"Appartement de 90m² en vente, Résidence Ocean View","De La Plage à
				Tanger",0,0,0,"128
					m²//3 Pièces//2 Chambres//2 Salles de bains//128
					m²//3 Pièces//2 Chambres//2 Salles de bains//Haut standing//Finalisé//",
228,Appart avec terasse et 3 chambres salon a vendre,"Moujahidine à
				Tanger",0,0,0,"146
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//6ème
					étage//146
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//6ème
					étage//",1 150 000 DH
229,Complexe aida village,"Moujahidine à
				Tanger",0,0,0,"137
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//1er
					étage//137
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//1er
					étage//",1 300 000 DH
230,Magnifique Appartement de reve a vendre,"Moujahidine à
				Tanger",0,0,0,"95
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//2ème
					étage//95
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//2ème
					étage//",850 000 DH
231,Appartement de 55m² en vente Résidence Borj Deyae,"Tanger City Center à
				Tanger",0,0,0,"55
					m²//2 Pièces//1 Chambre//1 Salle de bain//Nouveau//55
					m²//2 Pièces//1 Chambre//1 Salle de bain//Nouveau//Haut standing//Finalisé//",
232,"Studio de 37m² en vente, Résidence Panama","Malabata à
				Tanger",1,0,0,"37
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//37
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//Moyen standing//Finalisé//",518 000 DH
233,Votre appartement de rêve,"Iberie à
				Tanger",0,0,0,"175
					m²//5 Pièces//3 Chambres//3 Salles de bains//Bon état//10-20 ans//3ème
					étage//175
					m²//5 Pièces//3 Chambres//3 Salles de bains//Bon état//10-20 ans//3ème
					étage//",2 650 000 DH
234,Appartement en vente en Centre. 2 chambres. Double vitrage et porte blindée,"Centre à
				Tanger",0,0,0,"100
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//1-5 ans//3ème
					étage//100
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//1-5 ans//3ème
					étage//",1 700 000 DH
235,Appartement à l'achat à Bel Air Val fleuri. 3 grandes pièces. Avec ascenseur et terrasse,"Bel Air - Val fleuri à
				Tanger",0,0,0,"79
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//79
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//",650 000 DH
236,"Appartement en vente à De La Plage. 3 grandes pièces. Salon traditionnel, antenne parabolique générale","De La Plage à
				Tanger",0,0,0,"80
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//30-50 ans//3ème
					étage//80
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//30-50 ans//3ème
					étage//",1 240 000 DH
237,Bel appartement a place Mozart,"Mozart à
				Tanger",0,0,0,"116
					m²//4 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//6ème
					étage//116
					m²//4 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//6ème
					étage//",1 450 000 DH
238,Bel appartement à vendre à Marjane. Surface totale 90 m²,"Marjane à
				Tanger",0,0,0,"90
					m²//3 Pièces//2 Chambres//1 Salle de bain//10ème
					étage//90
					m²//3 Pièces//2 Chambres//1 Salle de bain//10ème
					étage//",524 160 DH
239,Appartement à l'achat à Marjane. Surface de 87 m²,"Marjane à
				Tanger",0,0,0,"87
					m²//3 Pièces//2 Chambres//1 Salle de bain//87
					m²//3 Pièces//2 Chambres//1 Salle de bain//",482 763 DH
240,Bel appartement à vendre à Marjane. Surface totale 182 m²,"Marjane à
				Tanger",0,0,0,"182
					m²//3 Pièces//2 Chambres//1 Salle de bain//11ème
					étage//182
					m²//3 Pièces//2 Chambres//1 Salle de bain//11ème
					étage//",898 352 DH
241,Vente d'un bel appartement à Marjane. Surface totale 70 m²,"Marjane à
				Tanger",0,0,0,"70
					m²//3 Pièces//2 Chambres//1 Salle de bain//70
					m²//3 Pièces//2 Chambres//1 Salle de bain//",355 320 DH
242,Appartement à l'achat à Marjane. Superficie 183 m²,"Marjane à
				Tanger",0,0,0,"183
					m²//4 Pièces//3 Chambres//2 Salles de bains//11ème
					étage//183
					m²//4 Pièces//3 Chambres//2 Salles de bains//11ème
					étage//",976 305 DH
243,Vend appartement à Marjane. Superficie 86 m²,"Marjane à
				Tanger",0,0,0,"86
					m²//3 Pièces//2 Chambres//1 Salle de bain//11ème
					étage//86
					m²//3 Pièces//2 Chambres//1 Salle de bain//11ème
					étage//",469 044 DH
244,Bel appartement à vendre à Marjane. Superficie 91 m²,"Marjane à
				Tanger",0,0,0,"91
					m²//3 Pièces//2 Chambres//1 Salle de bain//10ème
					étage//91
					m²//3 Pièces//2 Chambres//1 Salle de bain//10ème
					étage//",529 438 DH
245,Bel appartement à vendre à Marjane. Surface de 81 m²,"Marjane à
				Tanger",0,0,0,"81
					m²//3 Pièces//2 Chambres//1 Salle de bain//81
					m²//3 Pièces//2 Chambres//1 Salle de bain//",449 307 DH
246,,,0,0,0,,
247,Vente appartement,"Centre à
				Tanger",0,0,0,"164
					m²//8 Pièces//3 Chambres//2 Salles de bains//Bon état//20-30 ans//4ème
					étage//164
					m²//8 Pièces//3 Chambres//2 Salles de bains//Bon état//20-30 ans//4ème
					étage//",1 420 000 DH
248,A vendre magnifique appartement F4,"Branes 1 à
				Tanger",0,0,0,"88
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//3ème
					étage//88
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//3ème
					étage//",880 000 DH
249,Studio de 39 M2 sur la corniche à Vendre,"Centre à
				Tanger",0,0,0,"39
					m²//2 Pièces//1 Chambre//1 Salle de bain//Bon état//10-20 ans//39
					m²//2 Pièces//1 Chambre//1 Salle de bain//Bon état//10-20 ans//",600 000 DH
250,Appart haut standing a vendre golf res. Fermee,"Du Golf à
				Tanger",0,0,0,"132
					m²//6 Pièces//3 Chambres//3 Salles de bains//Nouveau//1-5 ans//2ème
					étage//132
					m²//6 Pièces//3 Chambres//3 Salles de bains//Nouveau//1-5 ans//2ème
					étage//",
251,Appartement Vue Imprenable Sur Mer à Vendre Malaba,"De La Plage à
				Tanger",0,0,0,"165
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//165
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//",2 220 000 DH
252,Occasion a ne pas rater appartement a bon prix en vente,"Aouama Gharbia à
				Tanger",0,0,0,"3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//5ème
					étage//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//5ème
					étage//",210 000 DH
253,Appartement haut standing,"Branes 1 à
				Tanger",0,0,0,"85
					m²//4 Pièces//2 Chambres//1 Salle de bain//Bon état//5ème
					étage//85
					m²//4 Pièces//2 Chambres//1 Salle de bain//Bon état//5ème
					étage//",700 000 DH
254,Appartement de 110m² dont 50m² de terrasse en vente Résidence Borj Aya,"Castilla à
				Tanger",0,0,0,"110
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//110
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moyen standing//Finalisé//",
255,"Appartement de 137m² en vente, Résidence Qamar","Mister Khouch à
				Tanger",0,0,0,"137
					m²//4 Pièces//3 Chambres//2 Salles de bains//137
					m²//4 Pièces//3 Chambres//2 Salles de bains//Haut standing//Finalisé//Livraison:
							novembre 2021//",1 712 500 DH
256,Magnifique appartement en vente à Marchane,"Marchan à
				Tanger",0,0,0,"175
					m²//5 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//6ème
					étage//175
					m²//5 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//6ème
					étage//",2 900 000 DH
257,Appartement de 133m² en vente à Moulay Ismail,"Centre à
				Tanger",0,0,0,"133
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//1-5 ans//9ème
					étage//133
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//1-5 ans//9ème
					étage//",1 263 500 DH
258,Appartement de 129m² en vente à Av Mly Ismail,"Centre à
				Tanger",0,0,0,"129
					m²//5 Pièces//3 Chambres//1 Salle de bain//Bon état//Moins d'un an//9ème
					étage//129
					m²//5 Pièces//3 Chambres//1 Salle de bain//Bon état//Moins d'un an//9ème
					étage//",1 225 500 DH
259,Appartement de 107m² en vente à Val Fleuri,"Centre à
				Tanger",0,0,0,"107
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//4ème
					étage//107
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//4ème
					étage//",1 200 000 DH
260,Appartement en vente à Castilla,"Centre à
				Tanger",0,0,0,"94
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//4ème
					étage//94
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//4ème
					étage//",1 100 000 DH
261,Appartement de 120m² en vente à Av Mly Ismail,"Centre à
				Tanger",0,0,0,"120
					m²//5 Pièces//3 Chambres//1 Salle de bain//Bon état//1-5 ans//1er
					étage//120
					m²//5 Pièces//3 Chambres//1 Salle de bain//Bon état//1-5 ans//1er
					étage//",1 140 000 DH
262,Duplex de 150m² en vente à place mozart,"Centre à
				Tanger",0,0,0,"150
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//2ème
					étage//150
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//2ème
					étage//",2 150 000 DH
263,Appartement de 97m² en vente à Mojamma El Hassani,"Hay Hassani à
				Tanger",0,0,0,"97
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//97
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//",620 000 DH
264,"Appartement a vendre à Marjane, Tanger","Laaouina à
				Tanger",0,0,0,"104
					m²//4 Pièces//2 Chambres//2 Salles de bains//Bon état//1-5 ans//3ème
					étage//104
					m²//4 Pièces//2 Chambres//2 Salles de bains//Bon état//1-5 ans//3ème
					étage//",710 000 DH
265,Appartement de 57m² en vente Résidence Les Lauriers,"Charf à
				Tanger",0,0,0,"57
					m²//57
					m²//Économique//En cours de construction//",
266,Appartement de 117m² en vente Complexe résidentiel Ibn Khaldoun,"Route Nationale Assilah (N1) à
				Tanger",0,0,0,"117
					m²//3 Pièces//2 Chambres//1 Salle de bain//117
					m²//3 Pièces//2 Chambres//1 Salle de bain//Moyen standing//Finalisé//",830 700 DH
267,"Studio de 56m² en vente, Résidence Panama","Malabata à
				Tanger",1,0,0,"56
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//56
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//Moyen standing//Finalisé//",784 000 DH
268,"Studio de 54m² en vente, Résidence Panama","Malabata à
				Tanger",1,0,0,"54
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//54
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//Moyen standing//Finalisé//",756 000 DH
269,"Studio de 38m² en vente, Résidence Panama","Malabata à
				Tanger",1,0,0,"38
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//38
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//Moyen standing//Finalisé//",532 000 DH
270,Nouveau appartement a vendre mister khouch,"Mister Khouch à
				Tanger",0,0,0,"110
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//110
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//",
271,Appartement a vendre rue moulay ismail,"Centre à
				Tanger",0,0,0,"101
					m²//1 Pièce//3 Chambres//2 Salles de bains//Bon état//101
					m²//1 Pièce//3 Chambres//2 Salles de bains//Bon état//",1 290 000 DH
272,Appartement de 129m² en vente Les Jardins de Mesnana Golf,"Mesnana à
				Tanger",0,0,0,"129
					m²//4 Pièces//3 Chambres//Nouveau//1er
					étage//129
					m²//4 Pièces//3 Chambres//Nouveau//1er
					étage//Moyen standing//En cours de construction//",1 299 000 DH
273,Appartement de 100m² en vente Les Jardins de Mesnana Golf,"Mesnana à
				Tanger",0,0,0,"100
					m²//4 Pièces//3 Chambres//Nouveau//1er
					étage//100
					m²//4 Pièces//3 Chambres//Nouveau//1er
					étage//Moyen standing//En cours de construction//",901 000 DH
274,Quartier Boubana LAQB 403,"Jbel Kbir à
				Tanger",0,0,0,"240
					m²//2 Pièces//4 Chambres//4 Salles de bains//Nouveau//240
					m²//2 Pièces//4 Chambres//4 Salles de bains//Nouveau//",20 000 DH
275,"Appartement au RDC de 64m² en vente, Vistalia","Tanja Balia à
				Tanger",0,0,0,"64
					m²//2 Pièces//1 Chambre//1 Salle de bain//64
					m²//2 Pièces//1 Chambre//1 Salle de bain//Moyen standing//En cours de construction//",518 400 DH
276,Appartement de 91m² en vente Résidence Miramar Tanger,"Centre à
				Tanger",0,0,0,"91
					m²//4 Pièces//3 Chambres//1 Salle de bain//91
					m²//4 Pièces//3 Chambres//1 Salle de bain//Haut standing//Finalisé//Livraison:
							août 2021//",
277,Appartement de 63m² en vente Résidence Miramar Tanger,"Centre à
				Tanger",0,0,0,"63
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//63
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Haut standing//Finalisé//Livraison:
							août 2021//",
278,Studio de 48m² en vente Résidence Miramar Tanger,"Centre à
				Tanger",0,0,0,"48
					m²//2 Pièces//1 Chambre//1 Salle de bain//Nouveau//48
					m²//2 Pièces//1 Chambre//1 Salle de bain//Nouveau//Haut standing//Finalisé//Livraison:
							août 2021//",
279,Appartement de 83m² en vente Résidence Miramar Tanger,"Centre à
				Tanger",0,0,0,"83
					m²//3 Pièces//2 Chambres//1 Salle de bain//83
					m²//3 Pièces//2 Chambres//1 Salle de bain//Haut standing//Finalisé//Livraison:
							août 2021//",
280,,,0,0,0,,
281,Appartement A Vendre Vue Sur Mer – Malabata – Tan,"De La Plage à
				Tanger",0,0,0,"85
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//85
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//",2 550 000 DH
282,"Haut standing Appartements à vendre sur Tanger,","Tanger City Center à
				Tanger",0,0,0,"68
					m²//2 Pièces//2 Chambres//1 Salle de bain//Nouveau//68
					m²//2 Pièces//2 Chambres//1 Salle de bain//Nouveau//",1 200 000 DH
283,Joli Appart F3 de 63m2 en vente à Malabata,"Malabata à
				Tanger",0,0,0,"63
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//Moins d'un an//10ème
					étage//63
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//Moins d'un an//10ème
					étage//",950 000 DH
284,Bel appart F4 en vente à Mozart,"Mozart à
				Tanger",1,0,0,"117
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//10-20 ans//5ème
					étage//117
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//10-20 ans//5ème
					étage//",1 300 000 DH
285,Appart F3 98m2 en vente clinique Tingis,"Centre à
				Tanger",1,0,0,"98
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//5ème
					étage//98
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//5ème
					étage//",
286,Quartier Iberie VAQI 429,"Iberie à
				Tanger",0,0,0,"176
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//Moins d'un an//1er
					étage//176
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//Moins d'un an//1er
					étage//",3 059 000 DH
287,Appartement de 117m² en vente Complexe résidentiel Ibn Khaldoun,"Route Nationale Assilah (N1) à
				Tanger",0,0,0,"117
					m²//3 Pièces//2 Chambres//1 Salle de bain//117
					m²//3 Pièces//2 Chambres//1 Salle de bain//Moyen standing//Finalisé//",830 700 DH
288,Vente bel appartement al moujahidine,"Moujahidine à
				Tanger",0,0,0,"88
					m²//3 Pièces//1 Chambre//1 Salle de bain//Bon état//1-5 ans//6ème
					étage//88
					m²//3 Pièces//1 Chambre//1 Salle de bain//Bon état//1-5 ans//6ème
					étage//",
289,Vente bel appartement ensoleillé a al moujahidine,"Moujahidine à
				Tanger",0,0,0,"66
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//6ème
					étage//66
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//6ème
					étage//",
290,"Studio de 90m² en vente, Résidence Glorious Garden","Hay Hassani à
				Tanger",0,0,0,"55
					m²//2 Pièces//1 Chambre//1 Salle de bain//55
					m²//2 Pièces//1 Chambre//1 Salle de bain//Finalisé//Livraison:
							décembre 2023//",
291,"Appartement de 90m² en vente, Résidence Glorious Garden","Hay Hassani à
				Tanger",0,0,0,"90
					m²//4 Pièces//3 Chambres//2 Salles de bains//90
					m²//4 Pièces//3 Chambres//2 Salles de bains//Finalisé//Livraison:
							décembre 2023//",
292,Quartier AHLAN VIQA 428,"Marjane à
				Tanger",0,0,0,"150
					m²//4 Pièces//4 Chambres//3 Salles de bains//Nouveau//1-5 ans//150
					m²//4 Pièces//4 Chambres//3 Salles de bains//Nouveau//1-5 ans//",4 700 000 DH
293,Appartement de 57m² en vente Résidence Les Lauriers,"Charf à
				Tanger",0,0,0,"57
					m²//1 Chambre//57
					m²//1 Chambre//Économique//En cours de construction//",
294,Quartier Iberie VAQI 428,"Iberie à
				Tanger",0,0,0,"183
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//1er
					étage//183
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//1er
					étage//",3 192 000 DH
295,Appartement de 88m² en vente Complexe résidentiel Ibn Khaldoun,"Route Nationale Assilah (N1) à
				Tanger",1,0,0,"88
					m²//2 Chambres//88
					m²//2 Chambres//Moyen standing//Finalisé//",651 200 DH
296,Superbe appartement à vendre à Route Nationale Assilah. 3 pièces confortables. Bien meublé,"Route Nationale Assilah (N1) à
				Tanger",0,0,0,"60
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//60
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//",
297,"Appartement de 62m² en vente, Résidence Rayhane II","Centre à
				Tanger",0,0,0,"62
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//62
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Haut standing//Finalisé//",
298,Appart neuf a 2 chambres a vendre,"Marjane à
				Tanger",0,0,0,"65
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//4ème
					étage//65
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//4ème
					étage//",560 000 DH
299,Appartement de 117m² en vente Complexe résidentiel Ibn Khaldoun,"Route Nationale Assilah (N1) à
				Tanger",1,0,0,"117
					m²//2 Chambres//117
					m²//2 Chambres//Moyen standing//Finalisé//",830 700 DH
300,Appart a Val Fleuri A vendre avec 2 chambres,"Hay Hassani à
				Tanger",0,0,0,"95
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//5-10 ans//4ème
					étage//95
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//5-10 ans//4ème
					étage//",550 000 DH
301,"Appartement de 152m² en vente, Résidence Qamar","Mister Khouch à
				Tanger",0,0,0,"152
					m²//4 Pièces//3 Chambres//2 Salles de bains//152
					m²//4 Pièces//3 Chambres//2 Salles de bains//Haut standing//Finalisé//Livraison:
							novembre 2021//",1 900 000 DH
302,Appartement de 45m² en vente Résidence Les Lauriers,"Charf à
				Tanger",0,0,0,"45
					m²//1 Chambre//45
					m²//1 Chambre//Économique//En cours de construction//",
303,Vend appartement à Mozart. Surface de 50 m². Meublé.,"Mozart à
				Tanger",0,0,0,"50
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//5ème
					étage//",560 000 DH
304,Appartement de 175m² dont 35m² de terrasse en vente Résidence Borj Aya,"Castilla à
				Tanger",0,0,0,"175
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//175
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moyen standing//Finalisé//",
305,Bel appartement à vendre proche de la mer et du ce,"Tanja Balia à
				Tanger",0,0,0,"56
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//1-5 ans//3ème
					étage//56
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//1-5 ans//3ème
					étage//",380 000 DH
306,Studio de 46m² en vente Résidence Miramar Tanger,"Centre à
				Tanger",0,0,0,"46
					m²//2 Pièces//1 Chambre//1 Salle de bain//Nouveau//46
					m²//2 Pièces//1 Chambre//1 Salle de bain//Nouveau//Haut standing//Finalisé//Livraison:
							août 2021//",
307,Appartement de 79m² en vente Résidence Miramar Tanger,"Centre à
				Tanger",0,0,0,"79
					m²//3 Pièces//2 Chambres//1 Salle de bain//79
					m²//3 Pièces//2 Chambres//1 Salle de bain//Haut standing//Finalisé//Livraison:
							août 2021//",
308,Appartement de 70m² en vente Résidence Miramar Tanger,"Centre à
				Tanger",0,0,0,"70
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//70
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Haut standing//Finalisé//Livraison:
							août 2021//",
309,Appartement de 113m² en vente Résidence Miramar Tanger,"Centre à
				Tanger",0,0,0,"113
					m²//4 Pièces//3 Chambres//1 Salle de bain//113
					m²//4 Pièces//3 Chambres//1 Salle de bain//Haut standing//Finalisé//Livraison:
							août 2021//",
310,Appartement de 81m² en vente Résidence Miramar Tanger,"Centre à
				Tanger",0,0,0,"81
					m²//3 Pièces//2 Chambres//1 Salle de bain//81
					m²//3 Pièces//2 Chambres//1 Salle de bain//Haut standing//Finalisé//Livraison:
							août 2021//",
311,Studio de 45m² en vente Résidence Miramar Tanger,"Centre à
				Tanger",0,0,0,"45
					m²//2 Pièces//1 Chambre//1 Salle de bain//Nouveau//45
					m²//2 Pièces//1 Chambre//1 Salle de bain//Nouveau//Haut standing//Finalisé//Livraison:
							août 2021//",
312,Appartement de 75m² en vente Résidence Miramar Tanger,"Centre à
				Tanger",0,0,0,"75
					m²//3 Pièces//2 Chambres//1 Salle de bain//75
					m²//3 Pièces//2 Chambres//1 Salle de bain//Haut standing//Finalisé//Livraison:
							août 2021//",
313,Appartement de 78m² en vente Résidence Miramar Tanger,"Centre à
				Tanger",0,0,0,"78
					m²//3 Pièces//2 Chambres//1 Salle de bain//78
					m²//3 Pièces//2 Chambres//1 Salle de bain//Haut standing//Finalisé//Livraison:
							août 2021//",
314,,,0,0,0,,
315,Magnifique Appartement À Vendre À Centre ville,"Centre à
				Tanger",0,0,0,"166
					m²//5 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//7ème
					étage//166
					m²//5 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//7ème
					étage//",2 241 000 DH
316,Appartement Neuf À Vendre Prés La Corniche,"Mozart à
				Tanger",0,0,0,"85
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//2ème
					étage//85
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//2ème
					étage//",1 100 000 DH
317,Appartement Avec Terrasse À Vendre À Iberia,"Iberie à
				Tanger",0,0,0,"259
					m²//4 Pièces//3 Chambres//3 Salles de bains//Nouveau//5-10 ans//8ème
					étage//259
					m²//4 Pièces//3 Chambres//3 Salles de bains//Nouveau//5-10 ans//8ème
					étage//",4 300 000 DH
318,Appartement Double Façade Sans Vis À Vis,"Hay El Boughaz à
				Tanger",0,0,0,"97
					m²//4 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//10ème
					étage//97
					m²//4 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//10ème
					étage//",1 320 000 DH
